,href
119,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-hoang-ton-phuong-phu-thuong-1-prj-d-el-dorado/chu-ngop-can-ra-hang-chan-e-tai-elorao-tan-minh-gia-chi-11-ty-can-120m-pr38955654
120,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-hoang-liet-prj-rice-city-linh-dam/ban-tmdv-611m2-dang-cho-trung-tam-tieng-anh-apollo-thue-116trieu-thang-pr39050920
121,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ngo-xuan-quang-thi-tran-trau-quy-prj-east-center/can-ban-nhanh-1-can-30m-va-1-can-13-5m-song-hong-center-pr30824551
122,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/ban-dep-nhat-dt-200m2-mt-10m-5-tang-lo-goc-kd-tot-pr34880264
123,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-xuan-la-phuong-xuan-la-prj-dream-land-xuan-la/ban-can-dep-nhat-mat-la-pr38132249
124,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/cat-lo-215m2x6t-2-thoang-vinh-vien-kinh-doanh-dinh-gia-58-ty-pr38131396
125,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-chau-van-liem-phuong-phu-do-prj-my-dinh-pearl/-moi-ban-gap-lo-goc-225m2-tai-gia-12-ty-dang-cho-thue-2200-thang-pr39018873
126,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-xuan-la-phuong-xuan-tao-prj-kosmo-tay-ho/tong-hop-gio-hang-chuyen-nhuong-chan-de-co-gia-re-nhat-tai-la-pr37285922
127,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-honor-village/chinh-chu-can-ban-gap-can-goc-3-mat-vuon-hoa-du-an-lan-sinh-vien-200-tuan-pr39009162
128,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-xuan-dinh-prj-n03-t8-ngoai-giao-doan/can-ban-gap-lo-chan-de-kdt-50m2-tang-1-mat-duong-doi-pr39183501
129,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-lac-long-quan-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/ban-150m2-4-tang-1-ham-30m-duy-nhat-cat-lo-pr37644098
130,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-my-dinh-1-prj-the-emerald/chinh-chu-ban-shop-tang-1-can-goc-dep-nhat-toa-ct8-so-do-lau-dai-pr38700290
131,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-dong-ngac-prj-ia20-ciputra/ban-va-cho-thue-khoi-de-gia-3-3ty-pr38728743
132,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-chanh-phuong-trung-hoa-4-prj-khu-do-thi-nam-trung-yen/ban-lien-ke-a10-ban-mat-cau-giay-pr39008883
133,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-xuan-dinh-phuong-xuan-dinh-prj-khu-ngoai-giao-doan/chinh-chu-can-ban-lo-shophose-khoi-de-toa-n03-t8-mat-doi-via-he-rong-dt-50m2-pr39173856
134,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ly-thanh-tong-xa-duong-xa-prj-the-pavilion-vinhomes-ocean-park/cap-shop-chan-de-dap-thong-ngay-mat-sanh-ban-gap-kinh-doanh-ngay-pr39176021
135,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-my-dinh-1-prj-the-emerald/chinh-chu-gui-ban-lo-shop-house-162-6m2-gia-11-6-ty-bao-phi-pr39181862
136,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-mai-phuong-hoang-van-thu-4-prj-louis-city-hoang-mai/ban-can-mat-ho-rong-30m-dt-177m2-mt-8m-lh-pr38016034
137,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-duc-giang-phuong-duc-giang-2-prj-binh-minh-garden/hang-hiem-khoi-de-chung-cu-cao-cap-so-huu-lau-dai-n-ngay-so-do-trao-tay-pr37757943
138,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-pho-chua-lang-phuong-lang-thuong-prj-langs-village/shop-house-mat-doi-dien-cong-truong-dai-hoc-ngoai-lh-pr39133072
139,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-dong-ngac-prj-sunshine-city/ban-2-mat-tien-vua-o-vua-kinh-doanh-so-do-lau-dai-pr39167749
140,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-70-2-phuong-dai-mo-prj-louis-city/ban-sh-lk-ap-goc-gan-sat-le-quang-dao-keo-dai-pr36905699
141,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/chinh-chu-can-ban-gap-shop-chan-de-mat-sanh-dien-tich-52-m-ban-6-3-ty-pr38992300
142,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-trung-hoa-4-prj-belleville-ha-noi/chinh-chu-gui-ban-can-goc-vip-kdt-b4-nam-yen-187-m-mt-15m-9x-ty-lh-pr38339908
143,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-chu-van-an-phuong-kien-hung-prj-kien-hung-luxury/chi-3x-ty-so-huu-ngay-sieu-pham-mat-dai-lo-rong-60m-lh-mr-huy-pr39185804
144,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-xuan-la-prj-kdt-tay-ho-tay-starlake-ha-noi/ban-lo-goc-3-mat-duong-mt-25m-mat-duong-doi-30m-truc-chinh-vi-tri-dep-kinh-doanh-tot-pr36253694
145,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/ban-shop-chan-de-so-huu-vinh-vien-trung-tam-my-dinh-gia-22-ty-309m2-lh-pr39218517
146,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-xuan-la-phuong-xuan-tao-prj-kosmo-tay-ho/tong-p-quy-can-ban-i-co-gia-tot-nhat-tai-gia-chi-tu-11-ty-pr38955386
147,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-pham-van-dong-phuong-co-nhue-1-prj-thanh-pho-giao-luu/chinh-chu-can-ban-tp-luu-pr38467021
148,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-xuan-phuong-dong-ngac-prj-ecohome-3/ban-khoi-de-2000-ho-cu-dan-o-to-kd-via-he-tien-rat-tot-gia-dau-tu-tu-4x-tr-m2-pr39213923
149,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/chinh-chu-ban-cat-lo-phan-khu-sao-bien-vin-2-pr38418820
150,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-duong-noi-prj-the-terra-an-hung/b-shop-ch-de-so-do-lau-dai-90m2-pr39206715
151,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-hoang-ton-phuong-dong-ngac-prj-sunshine-city/cap-t-danh-sach-cac-lo-gia-tot-n-kinh-doanh-ngay-0975-974-318-pr22977309
152,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-phuong-dai-kim-prj-the-manor-central-park/ban-122m2-tai-xien-pr38973548
153,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-moc-lan-6-phuong-me-tri-prj-vinhomes-green-bay-me-tri/ban-biet-thu-lien-ke-vinhos-dep-nhat-ha-noi-hotline-0914-102-166-pr16086855
154,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/vi-tri-sieu-dep-can-ban-gap-can-shop-de-goc-130m2-chi-13-5-ty-da-co-hop-dong-thue-45tr-thang-pr39015848
155,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-xuan-phuong-dong-ngac-prj-ecohome-3/-dau-tu-loi-nhuan-khung-dien-tich-da-dang-tu-122m2-525m2-gia-chi-3xtr-m2-so-lau-dai-pr39213311
156,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-dong-ngac-prj-ia20-ciputra/ban-va-cho-thue-khoi-de-gia-3-3ty-pr38672953
157,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-trong-tan-phuong-phuc-la-prj-the-k-park/chinh-chu-can-ban-2-tang-dien-tich-120-m2-tai-ha-dong-pr39219031
158,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-goldseason/can-ban-suat-ngoai-giao-shop-chan-de-47-50m2-so-lau-dai-pr39192993
159,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phuc-loi-phuong-phuc-loi-prj-ecohome-phuc-loi/ban-76m2-gia-chi-1-9-ty-pr39182676
160,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-hoang-phuong-my-dinh-2-prj-my-dinh-plaza-2/can-ban-251m2-san-tang-1-du-an-2-ha-noi-gia-hop-ly-pr38630525
161,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-dong-ngac-prj-sunshine-city/chinh-chu-ban-shop-house-mat-vuon-hoa-gia-220tr-1m2-dien-tich-213-75m2-mat-tien-7-5m-pr33509999
162,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-422-xa-son-dong-3-prj-son-dong-center/ban-shophoues-da-xay-xong-so-do-trao-tay-mat-40m-chi-can-tu-3-3-ty-vay-0-trong-12-thang-pr34537646
163,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/ban-p-nhat-khu-do-thi-214-xien183m2-mat-tien-18m-nhinh-60-tt-pr39208212
164,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/can-ban-mat-gia-re-lh-pr38043634
165,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-n05-kdt-dong-nam-tran-duy-hung/ban-san-van-phong-toa-chung-cu-mat-duong-nhan-chinh-pr38458786
166,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-xuan-phuong-dong-ngac-prj-ecohome-3/toi-can-ban-3-gia-chi-38-5tr-m2-oto-kinh-doanh-dang-cho-thue-on-dinh-pr38992864
167,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-goldseason/ban-shop-chan-de-tang-1-san-van-phong-dien-tich-100-1000m2-so-huu-lau-dai-pr39031442
168,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-ngoc-thuy-prj-khai-son-city/ky-quy-chuyen-nhuong-lien-ke-town-lh-0948-049-337-pr37654694
169,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-thi-tran-trau-quy-prj-du-an-thuan-an/ban-2-can-hai-phat-view-ho-truc-chinh-kinh-doanh-sam-uat-tai-gia-lam-ha-noi-pr39163693
170,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-thanh-trung-thi-tran-trau-quy-prj-du-an-thuan-an/-thu-mat-ho-30m-dt-90m-gia-22-29-ti-lh-0855019006-pr36957652
171,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-van-phuc-1-prj-tsq-galaxy/ban-lo-goc-mat-lien-ke-khu-ngan-ha-bam-truc-le-luong-pr39054185
172,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-dong-ngac-prj-ia20-ciputra/chinh-chu-can-ban-ciputra-pr36881401
173,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-dong-ngac-prj-sunshine-city/ban-2-mat-tien-duong-truoc-va-duong-sau-rong-rai-3-oto-tranh-u-dep-rat-thoang-pr38887793
174,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/-2-mat-tien-kinh-doanh-trung-tam-thanh-xuan-pr38925450
175,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-xuan-tao-prj-n01-t3-ngoai-giao-doan/ban-so-huu-lau-dai-co-via-he-de-xe-thoai-canh-cong-vien-trung-tam-lh-pr39212140
176,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/-sieu-re-ha2-30m-kd-hoan-thien-ngay-dau-vinmec-tai-1-pr39080952
177,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-dong-ngac-prj-sunshine-city/ban-ciputra-dien-tich-150m2-185m2-345m2-vi-tri-dep-kinh-doanh-tot-gia-dau-tu-pr37644204
178,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/quy-can-truc-tiep-cdt-gia-re-nhat-dau-tu-chi-6-8-ty-chiet-khau-len-den-1-5-ty-pr39060267
179,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-pham-hung-phuong-my-dinh-1-prj-vinhomes-skylake/chinh-chu-ban-dien-tich-256-m-cho-ngan-hang-thue-2-2-ty-nam-pr38791439
180,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-32-xa-kim-chung-1-prj-tht-new-city/ban-mat-bang-kinh-doanh-tang-1-cu-mat-ql32-pr38275713
181,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-trong-tan-phuong-phu-la-prj-khu-do-thi-moi-van-phu/giam-2-ty-ban-lien-ke-130m-6-tang-1-ham-tiem-nang-tang-gia-20-30-pr39094058
182,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-duong-noi-prj-solasta-mansion-duong-noi/don-song-le-quang-dao-sap-thong-mua-ngay-trong-thang-de-duoc-lai-ngay-30-pr39192011
183,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-phu-thuong-1-prj-sunshine-golden-river/quy-can-lien-ke-cuc-vip-du-an-river-pr39132954
184,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-dinh-thon-phuong-my-dinh-1-prj-the-emerald/hot-ban-can-sh-162-6m2-dang-cho-thue-50tr-thang-gia-nhinh-10-ty-co-hoi-dau-tu-pr39182796
185,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-thanh-lam-3-prj-hud-me-linh-central/ho-tro-mua-o-hoi-melinh-tu-a-den-z-chon-can-nao-co-can-do-pr39104698
186,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-xuan-la-prj-kdt-tay-ho-tay-starlake-ha-noi/chinh-chu-ban-gap-duong-nguyen-van-huyen-180m2-5-tang-mat-tien-9m-pr39056547
187,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-xuan-la-phuong-xuan-la-prj-dream-land-xuan-la/chinh-chu-ban-nhanh-107-tay-ho-dt-102m2-xay-6-tang-thang-may-gia-29-9-ty-pr38223417
188,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-xuan-dinh-phuong-xuan-dinh-prj-khu-ngoai-giao-doan/ban-kiot-dien-tich-50m-dang-cho-thue-20tr-thang-hdmb-gia-5-550ty-lh-pr39040746
189,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-an-khanh-4-prj-moonlight-1-an-lac-green-symphony/b-shop-ch-de-toa-kinh-doh-cuc-tot-cuoi-nam-b-giao-pr37940147
190,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-van-luong-phuong-nhan-chinh-prj-the-golden-palm-le-van-luong/ban-khoi-de-tang-1-toa-21-dt-190m-x-2-tang-gia-ban-thoa-thuan-pr38889018
191,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/-chu-ban-shoue-220m-gia-37-ty-pr39079001
192,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-shop-chan-de-chung-cu-re-nhat-thi-truong-pr24063453
193,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-thuong-thanh-1-prj-ha-noi-homeland/giam-soc-200tr-nhinh-2-ty-so-huu-can-lo-goc-cc-long-bien-noi-pr39175208
194,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/chinh-chu-ban-can-mat-di-bo-dien-tich-85m2-gia-hop-ly-pr39219346
195,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-pham-hung-phuong-me-tri-prj-vinhomes-west-point/ban-shop-chan-de-vi-dac-dia-cu-dan-dong-duc-da-hoan-thien-chi-viec-kinh-doanh-pr37874290
196,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-duy-hung-phuong-trung-hoa-4-prj-vinhomes-d-capitale/-ban-can-tam-vincome-pr38852126
197,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-pham-van-dong-phuong-co-nhue-1-prj-an-binh-city/chinh-chu-b-lo-dt-111-6m2-toa-a6-gia-5-5-ty-pr31172763
198,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-minh-khai-phuong-vinh-tuy-prj-green-pearl-378-minh-khai/ban-can-2-tang-dien-tich-174m2-toa-378-da-co-so-do-lau-dai-pr39194946
199,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-my-dinh-1-prj-the-emerald/hap-dan-chinh-chu-ban-2-tang-163m-chi-hon-10-ti-tai-ct8-dct-50tr-thang-lh-o392418750-pr37409222
200,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/chinh-chu-ban-khoi-de-3-tang-so-huu-lau-dai-tren-mat-my-dinh-pr39165279
201,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-chu-huy-man-phuong-phuc-dong-prj-hope-residence/quy-6-can-gia-re-can-ban-ngay-gia-chi-tu-57tr-m2-tai-chung-cu-dong-pr39224093
202,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-xuan-la-prj-kdt-tay-ho-tay-starlake-ha-noi/chinh-chu-ban-mat-duong-40m-truc-tng-kinh-doanh-dinh-vi-tri-dep-pr36337673
203,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-van-cu-1-phuong-bo-de-prj-berriver-long-bien/ban-can-chan-du-an-jardin-dien-tich-58m2-270m2-gia-tu-55-trieu-m2-pr35779798
204,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/ban-mat-trung-tam-quan-thanh-xuan-xay-dep-hien-dai-dt-93m2-mt-6m-to-gia-19-ty-pr37678303
205,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/doc-quyen-ban-can-goc-my-dinh-pr36462961
206,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-duong-noi-prj-the-terra-an-hung/b-gap-94m2-ho-thien-dep-co-thg-may-dg-cho-thue-50-trieu-th-pr37641087
207,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-huu-duc-phuong-cau-dien-prj-iris-garden/chu-dinh-cu-nuoc-ngoai-can-ban-shop-chan-de-dang-cho-cafe-thue-pr39169171
208,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ham-nghi-phuong-cau-dien-prj-golden-field-my-dinh/ban-ngay-lo-tmdv-294-m2-gia-24-ty-duy-nhat-mat-doanh-thu-1-2-ty-nam-pr39185840
209,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/chinh-chu-ban-can-nga-tu-2-truc-30m-sieu-dep-pr39024071
210,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/can-ban-gap-can-goc-lh-0918331236-pr37708146
211,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ban-can-shop-khoi-de-mat-ho-trung-tam-dt-155m-lo-goc-gia-ban-40-ty-pr39141244
212,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-huu-duc-phuong-cau-dien-prj-iris-garden/duoi-tai-chinh-cat-lo-ngay-can-shop-chan-de-115m2-su-dung-gia-8-ty-so-lau-dai-pr39145821
213,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-dai-lo-thang-long-phuong-me-tri-prj-vinhomes-green-bay-me-tri/chinh-chu-ban-can-vinhome-greenbay-mat-luong-the-vinh-gia-re-nhat-0967299333-pr37695260
214,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-duc-giang-phuong-duc-giang-2-prj-binh-minh-garden/can-ban-can-chan-de-thong-tang-chiet-khau-1-5-ty-ban-giao-ngay-pr38500728
215,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-phuc-loi-prj-ecohome-phuc-loi/can-ban-tang-1-loi-pr36110856
216,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-co-loa-xa-uy-no-prj-calyx-residence/ban-thu-von-can-xay-4-tang-1-tum-da-319-dong-anh-mat-gia-7-x-ty-pr36315143
217,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/chi-4-ty-kinh-doanh-sieu-tot-phuc-vu-20-000-cu-dan-thu-nhap-cao-4-truong-hoc-pr38950137
218,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tam-trinh-phuong-yen-so-prj-gelexia-riverside/ban-chan-de-chung-cu-dien-tich-146m2-gia-ban-8-ty-hong-lau-dai-pr36674432
219,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-pho-chua-lang-phuong-lang-thuong-prj-langs-village/ban-building-mat-duong-doi-dien-cong-dai-hoc-ngoai-xay-7-tang-1-ham-pr38974864
220,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-pham-van-dong-phuong-co-nhue-1-prj-thanh-pho-giao-luu/ban-mat-tp-130m-6-tang-1-ham-mat-tien-8m-kd-dinh-rong-50m-gia-tot-pr38740254
221,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-dinh-thon-phuong-my-dinh-1-prj-the-emerald/chinh-chu-ban-hai-tang-102m2-chung-cu-ct8-co-hoi-dau-tu-lh-0985-222-358-pr37110435
222,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-lang-hoa-lac-xa-an-khanh-4-prj-khu-do-thi-nam-an-khanh/b-mat-40m-tt70-khh-pr28726382
223,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/ban-cat-lo-can-goc-3-tang-390m2-san-hai-mat-tien-khai-thac-duoc-ngay-co-don-vi-thue-lam-club-bia-pr38534741
224,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/can-ban-gap-can-goc-3-mat-tien-lh-0918331236-pr37550013
225,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-dai-lo-thang-long-phuong-me-tri-prj-vinhomes-green-bay-me-tri/chu-can-ban-gap-biet-thu-song-lap-vinhos-gia-tot-t-thi-truong-pr26350749
226,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-vanh-dai-3-5-xa-van-canh-1-prj-an-lac-green-symphony/b-toa-phong-7-tg-tai-hoai-duc-ha-noi-pr38783097
227,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/ban-dep-nhat-dt-200m2-mt-10m-5-tang-lo-goc-kd-tot-pr37774463
228,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-chu-huy-man-phuong-phuc-dong-prj-hope-residence/chinh-yen-nhuong-lai-shop-chan-de-gia-chi-57tr-m2-sang-ten-ngay-tai-residence-pr39224212
229,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-422-xa-son-dong-3-prj-son-dong-center/chinh-chu-can-tien-ban-gap-lo-lien-ke-85m2-gia-chi-7-5-ty-bao-phi-pr39103707
230,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ban-can-goc-2-tang-130m2-dang-cho-thue-710trieu-nam-khu-moi-dep-bac-nhat-city-pr35889901
231,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-32-xa-di-trach-prj-chung-cu-the-wisteria/chinh-thuc-nhan-booking-khoi-de-hinode-royal-pr39178657
232,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-co-loa-xa-uy-no-prj-calyx-residence/quy-can-lien-ke-du-an-319-dong-anh-gia-tu-6-x-ty-re-nhat-thi-truong-can-ban-gap-pr34825359
233,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-minh-khai-phuong-vinh-tuy-prj-times-city/cap-nhat-t06-2023-chan-de-dang-ban-tai-vinhomes-lien-he-0979-271-525-pr37540062
234,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-pham-hung-phuong-my-dinh-1-prj-vinhomes-skylake/chinh-chu-can-ban-gap-dt-165m2-gia-13-5-ty-lh-o912134991-pr38646358
235,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-honor-village/ban-can-goc-2-mat-vuon-hoa-du-an-lan-sinh-vien-200-tuan-pr39201752
236,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-kim-giang-phuong-kim-giang-1-prj-five-star-kim-giang/ban-san-so-2-dt250m-500m-1200m-0988-529-528-pr37854582
237,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-xuan-phuong-dong-ngac-prj-ecohome-3/chinh-chu-ban-lo-khoi-de-hien-dang-cho-thue-kinh-doanh-100tr-thang-lh-pr39218591
238,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/chinh-chu-ban-can-93m2-mat-tien-6m-11-5m-view-biet-thu-thoang-dep-pr39226296
